tweet,label
správajte sa slušne pan matovic a neurazajte svojich koaličných partnerov. nielen richarda sulíka ale všetkých občanov zaujíma,1
spickove testy,1
som maďarka žijúca na slovensku nasrať vám,1
tu sa pozri čo ľudí zabíja!!!!!,1
jediné od lekára alebo sestričky si to dám urobiť a aj svojej dcére nie od medicky alebo vojaka,1
igor matovic otvorte si fb s pozrite koľko prevádzok a podnikateľov končí vďaka vašim skvelím opatreniam. vynásobte si koľko ľudí bude prepustených a  porozmyslajte z čoho budú žiť lebo tie vaše príspevky nepokryjú nič. aký dopad to bude mat ,1
faktom je,1
bože tento,1
tato vlada musiskoncot zlo nemoze byt vytaz totosi nezasluzime ludia podme dotich ulic zastavyt toto zlo kednam zalezi natom ako budeme zit som za precasne volby a conajrychlesi termin nechcem zit jak my prikazu oni mozu prikazovat svojim detom som dospeli clovek aja vie najlepsie coje premna najlepsie ale taro vlada to urcite nieje vivat sloboda a slobodne volby bez mimovladok anijednu tam nepustit!!!!!!!!!,1
opakovany vtip uz neni vtipom,1
ignor rychlo vyvrat aj tentohoax!,1
ukážte štatistiku v percentá podľa počtu obyvateľov kde je málo obyvateľov je aj menší počet nakazených je iné keď je v bardejove 15 pozitívnych  keď je v bratislave 15 toto je má manipulácia,1
zarobil si kokotko co???vajcia by ti mqli odtezat s tymi zakazmi.sme narod blbi je demokracia chujku a ustava hovori jasne,1
keď sa vírus šíri kvapôčkami ,1
tie igorove vystrihnute statistiky a zavery.. skusme inak. bardejov? +63 cerveny ako repa na mape. tam sa co stalo,1
chýbajú zdravotníci a ochranné pomôcky... to je jedna vec.  a čo  zvýšená možnosť  infikovania sa  ludi prave počas testovania. ake su oparenia aby sa tomu zamedzilo.... ? - to je podstane! v ramci opatreni   ma verejnost info.:  chodiť  na hroby nie- lebo sa zvysuje riziko prenosu... a  na testovaní nie...? ....veď  to je celoplošna hromadná akcia! pripomína mi to karanténne   zariadenia kedy v jednej izbe boli spolu  umiestnení ľudia a po testovani sa zistilo,1
tvoj odborný lekár v rakúsku si ešte nevšimol,1
a prečo ked sa obmedzili svadby na 30 sa zas hned na to zvyšil počet na 150??? to bola anketa (objednavka) kolkých čo to tak chceli? ťažke rozhodnutie? a o obmedzeni mobility rokujete s biskupmi,1
tak si berte svoju klárku,1
doktorka,1
robte nieco aby slovensky narod neskapal,1
odborníci hovorili,1
namiesto slova vedci si vymyslíte lepšie slovo pretože ste iba pešiaci na šachovnici nazvali ste mocných ľudí vedcami pretože ich nemôžete zradiť mi sme otroci pre slovenskú politiku a vy ste otroci pre ľudí z b........ a w.......akurát máte krajší lepší život,1
ty si kokot a aj ostanes ty potrat,1
zmrt vijebaný matovičov,1
konečne by si ho mal nie aký lekár vziať do parády  s pozrieť mu hlavu    a máme aj v bratislave ústav  pre takých ako je on,1
na liptove v obchodnom centre ľudia chodia kde sa im chce=zakaz vychádzania,1
preco aj my nedostaneme ten test co nam robili ale len zdrap papiera.a pozor sa ste povedal ze aj ked mate test negativny mozte byt infekcny pretoze tie testy su tak skvele,1
verím,1
 nič nevedia ,1
bude dobre vám na psychiatriu,1
odvolať tuto vladu !!!!,1
co ty na to igi???,1
všetci sa podriaďuju igorovym nezmyslom a tým zamestnáva vsetkych poslancov,1
keďže každé opatrenie potrebuje nejaký čas kým sa prejaví. a to spravidla 14 dni tak predpokladám že toto je vďaka zodpovednosti a zníženej mobilite oravcov pred samotným testovanim a nie samotným testovaním. to sa prejaví tak cca o týždeň. takže ďakujeme zodpovedným obyvateľom oravy a nie politikom. mimochodom jeden pán matematik na ta3 už dávno pred vaším testovaním prognózoval pokles na orave. odporúčam si ho občas pozriet(ivan zo ziliny,1
kde zajtra ked zajtra mam ist do roboty matelko dobre zorganizovane chore aj z tebou,1
už prijali... chytám sa za hlavu z tých opatreni,1
igor daj sa utratit prosim,1
čudujem sa ti ,1
od pondelka je v rakúsku lockdawn! takže určite sem nepríde nikto na pomoc!,1
ej to sa ale zaraba  len ci su vsetci naozaj pozit.,1
kedy skočíte tento cirkus a manipulácie ľudí strachom ? už vám prihára... ,1
on  je živým príkladom z obezity resultujucim ochorením srdca,1
fico je slabí tvoj odvar,1
saso z cirkusu...,1
igor toto je cesta po ktorej budu kracat nase deti ...dufam ze cistenie bude kratke a tvoje posobenie dlhe ps:dufam ze 61 bude pre neho ponaucenie,1
dobry frk,1
pán matovič vy nemáte už čo robiť ? vy ste si dali v programovom vyhlásení len boj s covidom? celoplošné testovanie? teraz budem negatívna a ,1
bozie mlyny melu pomaly pan premier...tak to vzdy vravela moja stara mama...,1
pán premiér mám otázku od kedy sa počíta karanténa od 31.10.2020?,1
to,1
keď je reč o hoaxoch - oklamali ste nás! od začiatku ste opakovali - aj vy osobne - ze budú akceptované súkromné antigenové aj pcr testy. dnes ste rozhodli,1
a na toto si minul 43 mil.... keď rozdavali rozum si sa nedostal na radu.......,1
ano spravne p.fico.,1
igor na slovensku po slovensky,1
jak vypada skutecne situace v nemocnici v cr ?via jiří černák kamarádka,1
ten vysoky sympatak. kokotsky fesak. mnau. amen,1
budem to celé sledovať z druhej strany demarkačnej čiary a robiť haf haf!,1
pomozu rakusaci pekny vikend!,1
este stale neprestabete pan premier hanbite sa a ako budete mat moznost odstupte,1
topiaci sa aj slamky chytá ‍,1
igor ty si hanba slovenska odstup uz konecne zijem v dansku a hanbime sa za to sa deje na sk ty si to najhorsie co sa slovensku mohlo stat. hanba velka a ostatne krajiny sa smeju slovensku.,1
a stredoškolákov zo zdravotnej posielame na prax,1
stále si nezdochol,1
"vybilo mi poistky"""" matovič práve teraz na ta3:nechoďte zajtra na cintoríny",1
takto uvidíme raz aj teba!!,1
koľko dostal zaplatené patológ,1
u pani je výhra pokiaľ povie aspoň jednu súvislú vetu,1
bude ich viac kedže ktovie kolko sa nakazilo pri tom plošnom testovaní kde boli pohromade s nakazenými,1
aktivny blbec je ten najhorsi pripad pre spolocnost. ci uz maly team alebo stat..,1
ok,1
už mi je zle z tohoto všetkého,1
igor,1
ani mlieko ani syri len alkohol ty dodá sily!!!,1
staci covid pass na preukazanie sa? dakujem.,1
každý vie že ockovacia látka existuje len v rusku. a to by u nás nijako neprešlo. :) upozornite ho no dajte chlapcovi pokoj. kdo by nemal strach keď premiér zastrašuje dennodenne a nik to nerieši.!!,1
ale ic,1
nikto nepochybuje že pozitivny človek je šíriteľ,1
prídu ľudia,1
tie juhokórejské testy nemajú žiadnu certifikáciu,1
aj ty zdravotnici seru na teba,1
ty si tiež pozitívny tak buď doma aby niekto ten idiotizmus od teba nedostal. takéto sračky ani danko nevymyslel. všetci sú pozitívny to ste ich tam s tím testom nakazili a majú čakať kedy sa to prejaví.,1
ja len dúfam že už čoskoro skončíš v leopoldove.,1
je ubohe,1
hanba je už len to,1
ovceee moje ovceeeee,1
vy si slobodu do huby vubec neberte. bo to co stvárate je fašistická diktatúra,1
navrhujem,1
vládne tu hyenizmus ... keď je ľahšie správať sa ako ignorant.. až sa to rýchlo rozšíri,1
premyslel som si to...nechcem ísť na testovanie.( aj keď nápad fajn ) za 1. testy sú nepresné a vlastne aj tým ktorí majú negatívny test sa odporúča karanténa.za 2.vojdem do miestnosti dám si dole rúško aby som sprístupnil test po dlhom státí v jesennom počasí,1
ak ho kotleba dostane do riťi tak máš môj hlas,1
čo sa stane keď každého otestujú nič aj tak budu chorí ľudia a musia sa len vyliečiť ako každý rok predtým.a keď niekto bude mať horší priebeh skončí v nemocnici.tak ako v kazdom normalnom state švedi,1
v kosiciach zatial takto,1
debile už daj pokoj ty manipulátor  ľudskými osudmy,1
debilko,1
nuž uvidime ako “transparentne” a “nemafiansky” ste vybrali firmu na dodanie 10.000.000 testov za 45.000.000,1
‍‍‍     pane bože toto už čo niekto nevymyslí,1
koho vlastne testuju ?,1
ide o veĺmi neprehĺadné a zložité obdobie. pozrime sa aj do okolitých štátov,1
určite to pôjde na esľp. nemáš čísla a ani právo ničiť ekonomiku sr,1
ruských vojakov ste neoslovili? už ráz nám veľmi ochotne pomohli,1
skuste zamenit antigenove testy za test zo stolice  a adresu kde to poslat uviest urad vlady  verim ze sa pripoji 99.99 percent ludi,1
už len sledovať či o dva týždne uvediete v štatistike týchto pozitivnych za vyliečených. lebo do 10 dni,1
zachrana stoviek zivotov,1
zo skoro 60 000 je len 2000 pozitívnych? to je tá akože riziková oblasť? to snáď nemyslite vážne.,1
no ty si iny kokot! ksef si si zariadil a si este na slobode! tebe ludia rozbiju hubu,1
ale hlavne ze tie v sukromnych sa zrazu uz neuznaju....jaj a aj pcr len od urciteho datumu budu ok....pritom nebola pointa pretestovat co najviac ludi?! nuz co uz...,1
igor matovica vy sa kedy dáte otestovať ?,1
osrat!!!!,1
"treba stihat aj povodcov kotlebovskych hoaxov"""" o tom",1
fml (fuck my life),1
pán premiér,1
jasne počúvajte mudr. matovica,1
to je super,1
áno lebo mali od vás príkaz spraviť nemožné,1
prečo nikto pred odberom nemerá teplotu  ?,1
zoroslav kolar pred 3 rokmi na svojom fb napisal na otazku aky je bohaty tuto vetu       ak už nič v živote nepokašlem tak by som chudobný skončiť nemal ,1
kedže jeden odborník povedal že: pán matovič,1
mongoloid zaostaly!!!,1
ako bývalí záchranár a hasič môžem v nedeľu v sobotu pracujem svoju prácu a to 12 hodín.,1
tu je pravda . matovič klameš a vymýšľaš,1
si idiot…,1
karma???????,1
janka má pravdu,1
pán matovič a kto to nestihne z kapacitných dôvodov ako má postupovať?,1
ja neviem načo sem aj píšete on nás ma všetkých na haku jeho netrápy kolko ludí sa tam nakazí hlavne že on niečo vymyslel a si myslí že je hrdina sr až potomto všetkom sa uvidí či to k niečomu bolo ale ked sa tam ludia nakazia nechcel by som byt v jeho koži,1
bože....modlila som sa zanho :(  nech je to memento pre všetkých bezcitnych,1
áno na testovanie im prinesú ľudia papaničko. ale keď zachraňovali ľudí v prešove na mukacevskej ?? teraz nejaký mudrlant podal podnet na prešetrenie prípadu či prebehol zásah tak ako mal ? to kde sme ľudia sú svine,1
igor povýšili ste funkciu predsedu vlády na fejsbukovèho premiéra,1
neviem ktorý debili volili toho novodobeho hitleraja som bola spokojna s pánom ficom.má môj obdiv a držím mu palce.bojoval môj dedo za slobodu!budem aj ja ,1
toto nemyslite vazne??? ked nepojdem na test,1
mať vaše starosti .jeden premier také voloviny by ani nemal písať a ani dovoliť tekvicu vyrezávať to nie je kresťanský symbol  dušičiek ,1
či sa nehanbíš tu dávať statusy,1
s vami igor určite nie!!!,1
a my sa teraz na tvoj rozkaz máme dať pokusne testovať? to sa nehanbíš ty špina?!,1
to su tie testy ktore ste v marci hadzali s kollarom do dunaja ?,1
to už môžu byť spoločenské podujatia?,1
blazon matovic!,1
a hlavne za kazdy pozitivny test odmenme nejakymi eurami. vobec tu nebude falsovanie,1
a za toto je aka odmena?,1
so srdca vám budú slováci vďační,1
nereptali? ved boli donútení! ak nepôjdu,1
čo mi vadí na druhých ľuďoch,1
lebo fico lebo smer už pomaly prestáva používať aj vynálezca tejto frázy matelko trnavský len táto sliepka furt dookola .....že je hlúpa vie asi už každý ale že aj pribrzdená ?????????,1
ty vole a co ste čakali pri takom počte testov ? keď ste testovali 2-3tis a bolo tak cca 100nakazenych to bolo.ok ale keď je skoro 10tis testov a 1000nakazenych už je rekord..‍ za ďalšie akože nehnevajte sa ale 91r pani určite nezomrela.len preto že mala covid.už stým prestaňte strašiť hlavne starších ľudí ktorý doma pomaly po večeroch plaču čo bude a kedy zomrú oni....už dosť.,1
ty máš toľko zárezov,1
wow pán premiér,1
a 74% slovakov a urcite aj viac chce,1
igor,1
šašo čo tu vytvara každy tyzden nieco iné,1
teším sa na časy,1
#vsetkychnastozaujima ,1
zmrt vijebaný matovičov,1
ty nie len že si protivný ty si aj neskutočne sprostý,1
nech sa paci,1
hehehehe ,1
už dopredu má naplánované koľko ľudí bude mať pozitívny test....a už vie aj to,1
úbohosť a korupcia v priamom prenose. pripomínam,1
ostante doma,1
ako tak citam vsetky komentare,1
mne cvrkne nasa prezidentka nevedela  co sa bude diat u nas ale merkelova sa to dozvedela ako prva‍ ste si pomylil prezidentku. ja som si myslela ze zijem na slovensku ale asi v nemecku  ked o nas rozhoduje ich prezidentka‍,1
1. premiér matovič vyhlásil,1
nech im uz daju konecne pokoj tahaju jak kone co este od nich chcu aby plnili sny primitivov,1
chudaci vystraseni sudcovia a prokuratori  ... musia si davat teraz sakra dobreho bacha aby nekonali podla svojho rozumu,1
je mile si pripomenut prvu ceskoslovensku republiku,1
fico učil totálnu kravu. ja by som si stou haraburdou nesadol k jednému stolu. pozerala ako puk a nezmohla sa ani na slovo,1
kkt,1
škoda ze sa tak ako v herectve neudeluju i v politike ceny. igor jednoznačne celosvetový kandidát na zlatá malina roku,1
preco ste tych demonstratorov netestovali proti covid 19?,1
a ti...co sa nedaju testovat...ockovat ...si na kabaty daju ...nasiju znak....a pojdu do taborov...,1
rodičia nezaopatrených detí,1
ideme ďalej... bojujeme s pliagou nech sa máme lepšie..,1
myslím,1
v dnešnej dobe je každá pravda označená za hoax človek nevie čomu má už veriť naozaj z ľudí robíte totálnych blbcov kedy toto šialenstvo na čele s vami skončí? ja sa čudujem,1
dobrý večer pán premiér,1
a čo iné im akože zostávalo ??? išli lebo museli! nemali na vyber ! žijeme na slovensku kde si nikto nemôže dovoliť prísť o prácu,1
konečne normálny príspevok hodný premiéra,1
pán fico ,1
ako sa mu len čitaju tie komentare po vlastnom statuse.?  ale asi v pohode.. on si ide svoje..,1
božie mlyny melú pomaly ale isto,1
a ospravedlnili ste sa jej najprv osobne,1
a teraz sups znova po tyzdni testovat,1
testovanie ma vyznam.v zaujme každého . aby nesiril nakazuhoc nevedomo. aj ked zachyti len  priznakovych.,1
ďalší z členov mafie,1
byt vami končím pomaly  zle dopadnete..,1
#nepokazmesito,1
dúfam že k nám neprídete,1
uz mas kupeny aj ustavny sud??? pavlinka pomohla s tym co ukradla na daniach???,1
negramota sprostá čo sa neviem ani vyjadriť ty dement tupý. fašista diktátor bastard,1
bude vojna?,1
pan premier aj tento.pan je bludar ,1
vysvetlite mi niekto co robí plný autobus angličanov na sk? keď je obmedzenie a straší tu covid-19?to ako slováci majú zákaz vychádzania z domu a po slovensku pendluju zahraničný ľudia?,1
tvrdíte,1
pozor aj ked je len jedna lebo este sa mozes stať infekčným tak ako si vravel. bezpriznakovym prenasacom moru na slovensku,1
pinochet!,1
vydierač,1
dajte referendum o dôvere a uvidíte,1
tak hlúpeho premiéra sme snáď ani nemohli mať. zatvoriť reštaurácie to čo ľudí živí? to z coho platia účty? čo chcete docieliť ?! odpor otras je mi na grcanie keď len počujem vaše meno ako o niečom rozhoduje! ľudia potrebuju prácu a tým vašim číslam naivný ľudia veria a držia sa ich. strašite ich,1
vy by ste mali byť v karanténe vsetci i keď je kotleba pozitívny... na vas to neplati,1
fiči ,1
tu nejde len o toto šialenstvo ide o zavádzanie totality a vládu psychopatov ktorú musíme odstrániť.,1
ty uz zalez kamsi uz si toho predviedol dost za 12 rokov,1
to ale budu sladucke casy takto o rok,1
aj ty či vy .. dobrovoľne nasilu to testovanie .. len aby sme nestratili strechu nad hlavou  príjem fuj ..ja negatívna a celá rodina pozitívna to ako je možné ... ži ty z 24e mesačne nik ma nezamestná na dávky už nárok nemám,1
myslím,1
vy si tak uvedomujete,1
este ze boris neviezol troskovu,1
pevné verím,1
matovič choď už do riti,1
